,a_rouge_1s,b_rouge_1s,a_rouge_2s,b_rouge_2s,a_rouge_ls,b_rouge_ls,a_bleus,b_bleus,a_bert_scores,b_bert_scores
98,0.5,0.4545454680919647,0.4285714328289032,0.30000001192092896,0.5,0.4545454680919647,0.1859347207517098,0.14726247088089767,0.7607701420783997,0.7584748864173889
99,0.4615384638309479,0.5161290168762207,0.25,0.27586206793785095,0.4615384638309479,0.5161290168762207,0.0,0.2270610068354729,0.7540937066078186,0.7344175577163696
100,0.4444444477558136,0.3870967626571655,0.190476194024086,0.1599999964237213,0.3333333432674408,0.37037035822868347,0.0,0.0,0.6452192664146423,0.6697184443473816
101,0.4444444477558136,0.48275861144065857,0.21052631735801697,0.37037035822868347,0.380952388048172,0.48275861144065857,0.0,0.0,0.7285116314888,0.7199410796165466
102,0.23999999463558197,0.31578946113586426,0.0,0.0555555559694767,0.21052631735801697,0.2631579041481018,0.0,0.0,0.587522029876709,0.6042135953903198
103,0.4000000059604645,0.6060606241226196,0.1111111119389534,0.3870967626571655,0.30000001192092896,0.5454545617103577,0.0,0.2718067054614708,0.6556051969528198,0.7388309240341187
104,0.1428571492433548,0.32258063554763794,0.0,0.20000000298023224,0.1428571492433548,0.32258063554763794,0.0,0.0,0.6024211049079895,0.6494426727294922
105,0.47058823704719543,0.3478260934352875,0.4000000059604645,0.095238097012043,0.47058823704719543,0.3478260934352875,0.0,0.0,0.7479480504989624,0.7190313339233398
106,0.380952388048172,0.4000000059604645,0.21052631735801697,0.14814814925193787,0.380952388048172,0.4000000059604645,0.0,0.0,0.6967447996139526,0.7602483034133911
107,0.20000000298023224,0.2068965584039688,0.0,0.0,0.10526315867900848,0.2068965584039688,0.0,0.0,0.6298137307167053,0.6293314695358276
108,0.23076923191547394,0.4571428596973419,0.0833333358168602,0.24242424964904785,0.21052631735801697,0.4571428596973419,0.0,0.0,0.6163313984870911,0.7105734348297119
109,0.625,0.5517241358757019,0.2857142984867096,0.29629629850387573,0.5,0.48275861144065857,0.0,0.0,0.7074573040008545,0.7363846898078918
110,0.3333333432674408,0.4285714328289032,0.09090909361839294,0.1538461595773697,0.190476194024086,0.2857142984867096,0.0,0.0,0.632985532283783,0.7038750052452087
111,0.6666666865348816,0.8181818127632141,0.1111111119389534,0.699999988079071,0.6666666865348816,0.8181818127632141,0.0,0.6133706010874769,0.8092125654220581,0.9351341724395752
112,0.42105263471603394,0.4285714328289032,0.190476194024086,0.23529411852359772,0.31578946113586426,0.3333333432674408,0.0,0.0,0.6866318583488464,0.6893751621246338
113,0.4285714328289032,0.380952388048172,0.3076923191547394,0.20000000298023224,0.4285714328289032,0.3333333432674408,0.0,0.0,0.6834420561790466,0.6272832751274109
114,0.43478259444236755,0.46666666865348816,0.190476194024086,0.25,0.43478259444236755,0.4615384638309479,0.0,0.0,0.659489631652832,0.7112051844596863
115,0.3030303120613098,0.30000001192092896,0.06896551698446274,0.0555555559694767,0.1818181872367859,0.20000000298023224,0.0,0.0,0.5984458327293396,0.635625422000885
116,0.4545454680919647,0.4137931168079376,0.20000000298023224,0.14814814925193787,0.27272728085517883,0.3448275923728943,0.0,0.0,0.6092008352279663,0.6240522861480713
117,0.10000000149011612,0.375,0.0,0.2666666805744171,0.10000000149011612,0.375,0.0,0.0,0.5984070301055908,0.6741082668304443
118,0.0,0.21052631735801697,0.0,0.0,0.0,0.21052631735801697,0.0,0.0,0.6167716383934021,0.6253388524055481
119,0.29629629850387573,0.2777777910232544,0.125,0.07999999821186066,0.29629629850387573,0.2222222238779068,0.0,0.0,0.6495096683502197,0.6301826238632202
120,0.21052631735801697,0.25,0.0,0.0833333358168602,0.21052631735801697,0.1666666716337204,0.0,0.0,0.6054697632789612,0.6520256400108337
121,0.4615384638309479,0.48275861144065857,0.1818181872367859,0.29629629850387573,0.4615384638309479,0.48275861144065857,0.0,0.0,0.6942546367645264,0.6919325590133667
122,0.47058823704719543,0.5,0.2666666805744171,0.09090909361839294,0.47058823704719543,0.3333333432674408,0.0,0.0,0.726579487323761,0.7135018706321716
123,0.37037035822868347,0.4864864945411682,0.25,0.23076923191547394,0.37037035822868347,0.4324324429035187,0.0,0.0,0.6823006272315979,0.6830927133560181
124,0.4545454680919647,0.46666666865348816,0.30000001192092896,0.2142857164144516,0.4545454680919647,0.3333333432674408,0.0,0.0,0.747494101524353,0.6896508932113647
125,0.1875,0.23529411852359772,0.06666667014360428,0.0,0.1875,0.11764705926179886,0.0,0.0,0.6300873756408691,0.6094424724578857
126,0.47999998927116394,0.3571428656578064,0.17391304671764374,0.1538461595773697,0.47999998927116394,0.3571428656578064,0.0,0.0,0.7477527260780334,0.7037201523780823
127,0.3571428656578064,0.3870967626571655,0.07692307978868484,0.1818181872367859,0.2142857164144516,0.3333333432674408,0.0,0.0,0.6357907056808472,0.6696021556854248
128,0.4615384638309479,0.4375,0.0,0.0,0.3076923191547394,0.3030303120613098,0.0,0.0,0.6715104579925537,0.7083287835121155
129,0.4545454680919647,0.6666666865348816,0.30000001192092896,0.47999998927116394,0.27272728085517883,0.5185185074806213,0.0,0.2672825520622499,0.6698951125144958,0.7839745283126831
130,0.25,0.7058823704719543,0.1428571492433548,0.37037035822868347,0.25,0.529411792755127,0.0,0.0,0.6172251105308533,0.7426377534866333
131,0.5,0.52173912525177,0.2857142984867096,0.2142857164144516,0.5,0.3478260934352875,0.0,0.2852636439147137,0.7106435298919678,0.7358130812644958
132,0.1538461595773697,0.1599999964237213,0.0,0.0,0.1538461595773697,0.10000000149011612,0.0,0.0,0.6898056864738464,0.6257876753807068
133,0.21052631735801697,0.2222222238779068,0.11764705926179886,0.07999999821186066,0.21052631735801697,0.2222222238779068,0.0,0.0,0.688667356967926,0.6964783072471619
134,0.6086956262588501,1.0,0.260869562625885,1.0,0.43478259444236755,1.0,0.0,0.9174014451319407,0.7695921063423157,0.979205310344696
135,0.375,0.3888888955116272,0.1428571492433548,0.23529411852359772,0.25,0.23076923191547394,0.0,0.0,0.7020013928413391,0.6477636098861694
136,0.3448275923728943,0.7027027010917664,0.2222222238779068,0.6857143044471741,0.3448275923728943,0.7027027010917664,0.0,0.9601845894041878,0.6619096994400024,0.8555295467376709
137,0.3636363744735718,0.2857142984867096,0.2222222238779068,0.10526315867900848,0.3636363744735718,0.2068965584039688,0.0,0.0,0.7103293538093567,0.664424479007721
138,0.2222222238779068,0.6875,0.0,0.5333333611488342,0.17391304671764374,0.4375,0.0,0.44883577006437847,0.6757084727287292,0.7990176677703857
139,0.42105263471603394,0.4444444477558136,0.3529411852359772,0.29411765933036804,0.42105263471603394,0.3333333432674408,0.0,0.0,0.6909034252166748,0.7655099630355835
140,0.5,0.095238097012043,0.4000000059604645,0.0,0.5,0.095238097012043,0.0,0.0,0.6500840783119202,0.6168807148933411
141,0.3636363744735718,0.2857142984867096,0.20000000298023224,0.13793103396892548,0.3636363744735718,0.25806450843811035,0.0,0.17741454314600238,0.6867102980613708,0.6885553002357483
142,0.7142857313156128,0.2857142984867096,0.6666666865348816,0.095238097012043,0.7142857313156128,0.2857142984867096,0.0,0.0,0.7701203227043152,0.6372032165527344
143,0.3478260934352875,0.4137931168079376,0.2857142984867096,0.13793103396892548,0.3478260934352875,0.3636363744735718,0.0,0.0,0.7101834416389465,0.7461673617362976
144,0.4545454680919647,0.38461539149284363,0.20000000298023224,0.25,0.4545454680919647,0.3076923191547394,0.0,0.0,0.6787071228027344,0.6880204081535339
145,0.0,0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.5521594882011414,0.557256281375885
146,0.2857142984867096,0.2666666805744171,0.13333334028720856,0.0,0.2857142984867096,0.20000000298023224,0.0,0.0,0.7127689123153687,0.6572888493537903
147,0.6315789222717285,0.4000000059604645,0.47058823704719543,0.17391304671764374,0.6315789222717285,0.23999999463558197,0.0,0.0,0.7524725198745728,0.6729757785797119
148,0.7368420958518982,0.6086956262588501,0.5882353186607361,0.380952388048172,0.42105263471603394,0.52173912525177,0.0,0.0,0.7356484532356262,0.7517237663269043
149,0.1428571492433548,0.48275861144065857,0.0,0.25,0.1428571492433548,0.4615384638309479,0.0,0.0,0.6484167575836182,0.7158640027046204
150,0.17391304671764374,0.3529411852359772,0.095238097012043,0.0625,0.17391304671764374,0.29411765933036804,0.0,0.0,0.6485808491706848,0.6469955444335938
151,0.43478259444236755,0.2857142984867096,0.190476194024086,0.12121212482452393,0.260869562625885,0.22857142984867096,0.0,0.0,0.6587433815002441,0.6240794658660889
152,0.4000000059604645,0.4000000059604645,0.2222222238779068,0.1538461595773697,0.3529411852359772,0.4000000059604645,0.0,0.0,0.6848973035812378,0.6863659620285034
153,0.46666666865348816,0.5405405163764954,0.2857142984867096,0.22857142984867096,0.4000000059604645,0.4864864945411682,0.0,0.0,0.7189639210700989,0.7260469794273376
154,0.6666666865348816,0.5882353186607361,0.4000000059604645,0.4375,0.4000000059604645,0.529411792755127,0.0,0.23758597346269164,0.734027624130249,0.754459798336029
155,0.5,0.5925925970077515,0.1111111119389534,0.3199999928474426,0.30000001192092896,0.5185185074806213,0.0,0.16950852799011137,0.6837218403816223,0.7997376918792725
156,0.2857142984867096,0.5454545617103577,0.0,0.10000000149011612,0.1428571492433548,0.5454545617103577,0.0,0.0,0.6376634836196899,0.7442836165428162
